PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus
PAY-6186,bb6cf38a-547f-43b8-ad3a-bd459a45b710,ExpenseReimbursement,2025-06-22T00:00:00,1438.55,1435.32,3.23,PAID
PAY-6187,bb70d0fd-e192-4189-92e9-784878e503ef,ExpenseReimbursement,2025-08-03T00:00:00,975.61,892.31,83.3,PAID
PAY-6188,bb89035a-ec32-4600-9aaf-47d0800ecb12,CorporateCardSettlement,2024-07-11T00:00:00,788.64,625.95,162.69,PAID
PAY-6189,bb957dce-75af-436a-b1c8-52e3421badd6,CorporateCardSettlement,2024-09-01T00:00:00,187.05,143.58,43.47,PAID
PAY-6190,bb975873-2cc9-4fd1-8cc7-e9d74da84183,ExpenseReimbursement,2025-08-16T00:00:00,413.61,404.21,9.4,PAID
PAY-6191,bb9a26be-0b84-4fb7-98de-a941ae6c7b44,BankTransfer,2023-12-26T00:00:00,258.84,200.24,58.6,PAID
PAY-6192,bb9b6874-faa2-4996-b1eb-5889ac019846,ExpenseReimbursement,2024-04-05T00:00:00,1401.49,1311.55,89.94,PAID
PAY-6193,bbb31fa5-e61a-4e6e-9f2e-17374f4b69b2,CorporateCardSettlement,2024-08-28T00:00:00,1121.33,1091.29,30.04,PAID
PAY-6194,bbb78081-e737-4617-b1fd-7ad1e1f94023,BankTransfer,2024-04-28T00:00:00,390.16,323.78,66.38,PAID
PAY-6195,bbb8c7b0-d738-4bd9-a626-14eb6f4554b4,CorporateCardSettlement,2024-05-15T00:00:00,291.68,218.93,72.75,PAID
PAY-6196,bbca7385-1d89-469d-a810-3e2d20acee43,ExpenseReimbursement,2024-01-31T00:00:00,1182.35,1108.45,73.9,PAID
PAY-6197,bbea39f1-4849-4e93-8cd9-02ce8aa07e04,ExpenseReimbursement,2025-09-21T00:00:00,496.47,450.98,45.49,PAID
PAY-6198,bbeb03fe-1b9c-4f6b-aeae-1876b7834f7a,CorporateCardSettlement,2024-01-08T00:00:00,210.85,191.12,19.73,PAID
PAY-6199,bbf8919f-8030-4351-ab44-db8b1dd382b8,BankTransfer,2024-06-02T00:00:00,631.53,560.1,71.43,PAID
PAY-6200,bbfb0a19-2afe-46b4-a84d-6bc6ba585a68,BankTransfer,2024-10-12T00:00:00,908.74,713.29,195.45,PAID
PAY-6201,bc062242-df77-40ff-90af-597b00e68aa1,ExpenseReimbursement,2024-08-31T00:00:00,488.37,449.23,39.14,PAID
PAY-6202,bc06dcaf-68a7-4766-bd69-2ba1f89c8634,BankTransfer,2023-11-17T00:00:00,1430.28,1200.28,230.0,PAID
PAY-6203,bc0f2d63-80c5-4c43-b42c-c6f3735f51c7,CorporateCardSettlement,2024-10-30T00:00:00,565.73,528.95,36.78,PAID
PAY-6204,bc2352ca-61d8-4275-bfa1-afdaaa55a405,CorporateCardSettlement,2025-04-25T00:00:00,290.91,225.0,65.91,PAID
PAY-6205,bc23c821-3bb4-4d52-99e5-4aebaf20d29a,BankTransfer,2025-04-22T00:00:00,1240.47,1186.89,53.58,PAID
PAY-6206,bc2972b3-49b7-406f-8e03-73327caab98b,BankTransfer,2023-12-13T00:00:00,1054.41,1017.58,36.83,PAID
PAY-6207,bc3beeab-8936-47c1-b604-1ecc3db6add1,BankTransfer,2024-02-05T00:00:00,711.7,706.36,5.34,PAID
PAY-6208,bc3de7ab-f9d0-4c0e-87be-73e994e92148,BankTransfer,2023-10-26T00:00:00,20.27,16.71,3.56,PAID
PAY-6209,bc465b35-b6a7-4039-9882-2e7f51e38882,BankTransfer,2025-03-30T00:00:00,776.65,699.75,76.9,PAID
PAY-6210,bc511e70-c335-4e9a-a3d3-853f18de9561,ExpenseReimbursement,2024-06-01T00:00:00,1221.33,1173.99,47.34,PAID
PAY-6211,bc5a5911-e686-4216-8be5-c93420b0121a,BankTransfer,2024-01-30T00:00:00,982.82,897.28,85.54,PAID
PAY-6212,bc5c11a3-831d-467d-a12f-a2ef6b41593c,BankTransfer,2024-07-01T00:00:00,343.35,263.09,80.26,PAID
PAY-6213,bc5e8327-5a34-45d3-ba3c-edf59c57ec02,BankTransfer,2025-05-06T00:00:00,20.9,17.16,3.74,PAID
PAY-6214,bc70c053-ff6e-47c0-84b9-b5df68b3a6cb,ExpenseReimbursement,2024-05-24T00:00:00,982.69,818.62,164.07,PAID
PAY-6215,bc739d41-5427-4402-a071-822400116066,ExpenseReimbursement,2025-05-16T00:00:00,1040.84,1034.85,5.99,PAID
PAY-6216,bc7eb9f5-0a4c-40e8-be1c-f803248f494e,BankTransfer,2025-02-03T00:00:00,1492.53,1444.18,48.35,PAID
PAY-6217,bc80cd63-4f20-4a65-990b-10c55e5c70b5,ExpenseReimbursement,2025-08-31T00:00:00,973.68,747.44,226.24,PAID
PAY-6218,bc85d3a4-42c3-4912-bbd2-5fd1d863439c,CorporateCardSettlement,2025-06-03T00:00:00,1367.97,1189.16,178.81,PAID
PAY-6219,bc8e0ca8-4e18-40a8-9150-8818041a4212,ExpenseReimbursement,2025-09-16T00:00:00,306.53,260.51,46.02,PAID
PAY-6220,bcb3b53d-6a4c-4bc9-9c0f-7bdeec9f0a32,ExpenseReimbursement,2023-11-29T00:00:00,441.74,332.75,108.99,PAID
PAY-6221,bcb40ae3-8cbd-48ad-abbe-57aecfd732fe,ExpenseReimbursement,2025-05-01T00:00:00,474.01,396.8,77.21,PAID
PAY-6222,bcb4a3fd-bcbb-4de6-adc2-d35d4185493b,BankTransfer,2025-03-01T00:00:00,375.46,340.36,35.1,PAID
PAY-6223,bcb7a2f7-8836-4c73-967f-996a63b7b0ea,BankTransfer,2025-05-04T00:00:00,442.5,397.79,44.71,PAID
PAY-6224,bcc324b3-13a2-48c1-85a4-7246cfc5c7c9,CorporateCardSettlement,2025-06-02T00:00:00,258.74,224.52,34.22,PAID
PAY-6225,bcc96a1b-2fe3-4a0b-8cde-219dafca987e,BankTransfer,2025-05-27T00:00:00,538.82,432.75,106.07,PAID
PAY-6226,bccbd175-70fa-481e-9897-67aa819b774e,BankTransfer,2025-10-06T00:00:00,1089.72,863.43,226.29,PAID
PAY-6227,bcd59224-20ae-4bfb-ad22-ba6f783c10fa,CorporateCardSettlement,2025-06-13T00:00:00,237.16,216.32,20.84,PAID
PAY-6228,bcdd151a-1650-4000-962b-6965f64e60e0,BankTransfer,2024-07-03T00:00:00,1164.05,1156.41,7.64,PAID
PAY-6229,bce2ea62-936d-42d4-9385-1b3e6fe89e4c,BankTransfer,2024-08-27T00:00:00,319.77,247.33,72.44,PAID
PAY-6230,bcf6a806-ddf0-4907-a83a-df51bd1fd712,ExpenseReimbursement,2025-05-03T00:00:00,922.0,748.32,173.68,PAID
PAY-6231,bd00182f-9f5a-48c8-900e-f536d950c78a,ExpenseReimbursement,2024-07-19T00:00:00,429.82,387.35,42.47,PAID
PAY-6232,bd1020e3-6266-4c62-bc60-8c8981398c5a,BankTransfer,2024-09-08T00:00:00,1042.04,1005.31,36.73,PAID
PAY-6233,bd14f4e4-12ca-404d-ac95-35dfc821d5e9,BankTransfer,2024-03-17T00:00:00,777.51,691.54,85.97,PAID
PAY-6234,bd156013-a360-4113-a914-17a9475caf38,CorporateCardSettlement,2025-06-20T00:00:00,1446.75,1396.92,49.83,PAID
PAY-6235,bd24348e-075b-4c53-bb88-12dfde91e6d1,CorporateCardSettlement,2024-06-21T00:00:00,172.43,139.11,33.32,PAID
PAY-6236,bd361ee9-ee6a-409e-9c5d-56e25e7127b0,CorporateCardSettlement,2025-09-21T00:00:00,608.94,473.37,135.57,PAID
PAY-6237,bd3f0883-a567-4ec4-9f4e-54675cd762b7,ExpenseReimbursement,2023-12-28T00:00:00,1246.53,1200.96,45.57,PAID
PAY-6238,bd432049-bd3b-4cc1-8e09-97670b765cf8,BankTransfer,2025-05-05T00:00:00,580.35,574.82,5.53,PAID
PAY-6239,bd43476b-2785-42ee-a34a-e2b6b0253e99,CorporateCardSettlement,2025-01-05T00:00:00,44.54,44.43,0.11,PAID
PAY-6240,bd4b3204-83da-4d4b-af00-50fece44d0ed,ExpenseReimbursement,2024-12-31T00:00:00,1371.67,1200.03,171.64,PAID
PAY-6241,bd514dcd-5c86-4ae0-90d0-57389c1ea85a,CorporateCardSettlement,2025-09-07T00:00:00,746.8,724.03,22.77,PAID
PAY-6242,bd587b72-9f45-4477-9058-72bb344c4393,CorporateCardSettlement,2024-03-09T00:00:00,649.43,602.44,46.99,PAID
PAY-6243,bd5cdb89-4fe3-4f2e-81be-ac0fa49f17dc,ExpenseReimbursement,2025-07-03T00:00:00,25.54,22.02,3.52,PAID
PAY-6244,bd6213c3-bd99-469c-b850-b0f741e10002,BankTransfer,2024-07-01T00:00:00,128.52,98.0,30.52,PAID
PAY-6245,bd62edcf-b2b9-4f23-8a03-f445e0abac48,ExpenseReimbursement,2024-03-16T00:00:00,1075.72,928.25,147.47,PAID
PAY-6246,bd695e8a-a583-41bd-8db1-7cd8042b2013,ExpenseReimbursement,2024-11-27T00:00:00,950.41,792.3,158.11,PAID
PAY-6247,bd6cae1d-159f-45ec-a004-0a8fd0f6a26d,CorporateCardSettlement,2025-01-22T00:00:00,1023.6,805.13,218.47,PAID
PAY-6248,bd75004c-8ae8-4c31-90f4-0f67e2679d74,BankTransfer,2023-12-06T00:00:00,1201.16,955.4,245.76,PAID
PAY-6249,bd7ad543-eb90-4fe3-8888-907160a62e97,CorporateCardSettlement,2025-01-30T00:00:00,1068.61,872.87,195.74,PAID
PAY-6250,bd82018e-5726-4354-817e-74193dbffc11,ExpenseReimbursement,2024-02-23T00:00:00,1318.41,1250.93,67.48,PAID
PAY-6251,bd821191-739d-42fd-85da-ad7779eb5259,CorporateCardSettlement,2025-02-18T00:00:00,1297.05,1020.5,276.55,PAID
PAY-6252,bd8d9fd7-1fab-441e-a44b-9380aaf91100,ExpenseReimbursement,2025-04-19T00:00:00,861.13,767.54,93.59,PAID
PAY-6253,bd901cc3-f75b-4267-b397-bea9a089ef14,ExpenseReimbursement,2025-08-13T00:00:00,912.85,781.78,131.07,PAID
PAY-6254,bd97a696-dd5a-41d7-9e8e-4d63d0b018c6,ExpenseReimbursement,2024-05-28T00:00:00,1091.65,952.13,139.52,PAID
PAY-6255,bdadde88-c66a-4b45-88cc-f8dd0af3984c,ExpenseReimbursement,2024-06-08T00:00:00,843.33,673.1,170.23,PAID
PAY-6256,bdb7b1bb-33cf-434c-861b-31b469f97720,BankTransfer,2024-04-22T00:00:00,759.23,678.46,80.77,PAID
PAY-6257,bdbd0672-890c-43e7-8860-0a58d5cd590b,CorporateCardSettlement,2025-02-27T00:00:00,1259.71,994.16,265.55,PAID
PAY-6258,bdc1b9e6-b4a4-46e8-a3c2-168fe3a2a5d0,ExpenseReimbursement,2023-12-26T00:00:00,1492.18,1482.49,9.69,PAID
PAY-6259,bdced5c7-9d65-42c1-a8a3-38ea7baff772,BankTransfer,2023-12-10T00:00:00,1277.55,1167.21,110.34,PAID
PAY-6260,bdcf8eb3-d1b9-4942-8da2-01e34e349ac9,CorporateCardSettlement,2024-03-25T00:00:00,786.64,621.1,165.54,PAID
PAY-6261,bdcfbfaa-f826-4554-99bd-efcb28664178,ExpenseReimbursement,2024-01-24T00:00:00,1227.86,987.43,240.43,PAID
PAY-6262,bdd4a074-2b76-450e-8791-6b176e5e751b,BankTransfer,2023-11-14T00:00:00,644.96,565.36,79.6,PAID
PAY-6263,bddef8b7-3fa0-431f-9f9a-804fa9848674,CorporateCardSettlement,2025-09-18T00:00:00,902.14,786.7,115.44,PAID
PAY-6264,bde059a4-3e7a-4bc6-87eb-7549daa0cd07,CorporateCardSettlement,2025-01-28T00:00:00,1381.75,1106.06,275.69,PAID
PAY-6265,bde0b364-4cb2-4cb3-bcbd-9f6781e66432,CorporateCardSettlement,2023-10-20T00:00:00,101.44,98.39,3.05,PAID
PAY-6266,bde3df69-dec5-4615-a8b2-3448ac31fc12,CorporateCardSettlement,2024-02-07T00:00:00,1005.42,997.93,7.49,PAID
PAY-6267,bde7b61d-c6d9-4daf-92b6-0b3886b95a41,BankTransfer,2025-01-26T00:00:00,152.26,123.48,28.78,PAID
PAY-6268,bdffcd1d-4ca5-4d3b-93b1-290632516e53,BankTransfer,2025-03-24T00:00:00,186.44,185.92,0.52,PAID
PAY-6269,be069836-dc1e-4a58-88ef-c42105d37eea,BankTransfer,2024-12-14T00:00:00,432.28,418.62,13.66,PAID
PAY-6270,be08b16a-dd8e-4abc-afbe-81fe7b62657f,ExpenseReimbursement,2025-06-23T00:00:00,967.79,929.43,38.36,PAID
PAY-6271,be097dac-aa93-4772-adde-173419662159,BankTransfer,2025-04-11T00:00:00,545.43,409.34,136.09,PAID
PAY-6272,be0bd0e3-8642-4ffb-851c-4b03fc69a69a,BankTransfer,2024-06-14T00:00:00,385.55,333.74,51.81,PAID
PAY-6273,be128119-f383-47eb-bc57-6f542704ef8f,ExpenseReimbursement,2025-03-15T00:00:00,905.46,793.42,112.04,PAID
PAY-6274,be1455df-f440-415c-bb11-621a3f53b380,CorporateCardSettlement,2025-04-05T00:00:00,447.29,380.68,66.61,PAID
PAY-6275,be16af89-01bb-4f04-81a3-47b6bbd5ad62,ExpenseReimbursement,2025-05-07T00:00:00,632.49,557.9,74.59,PAID
PAY-6276,be2265ed-5f52-44d4-b7aa-336bc0349a64,CorporateCardSettlement,2025-10-21T00:00:00,371.31,305.61,65.7,PAID
PAY-6277,be2605f0-a50a-4ccf-ba56-69fc6b38c47f,BankTransfer,2024-06-10T00:00:00,1150.16,932.34,217.82,PAID
PAY-6278,be269d53-7f69-4593-a685-04c697720149,ExpenseReimbursement,2025-10-04T00:00:00,1460.97,1114.65,346.32,PAID
PAY-6279,be2ff4d0-544a-4ce4-a70a-7b465f317e52,ExpenseReimbursement,2024-06-10T00:00:00,1429.97,1169.3,260.67,PAID
PAY-6280,be41e4cf-6d23-4338-8ec0-aad4002f59e9,BankTransfer,2024-10-16T00:00:00,810.25,807.22,3.03,PAID
PAY-6281,be4a672d-da8f-45f6-8f9e-a0ec679885ac,ExpenseReimbursement,2025-09-14T00:00:00,1110.68,968.6,142.08,PAID
PAY-6282,be4ac14d-2d17-4426-9750-5e0734cc1c61,BankTransfer,2024-06-17T00:00:00,137.38,124.99,12.39,PAID
PAY-6283,be4bab71-2b28-4e46-b320-43b01344545a,BankTransfer,2025-08-28T00:00:00,1444.58,1178.44,266.14,PAID
PAY-6284,be532ffe-f2ae-4d4c-80f7-9bcca3ba97cd,BankTransfer,2024-11-09T00:00:00,324.01,286.35,37.66,PAID
PAY-6285,be53cf87-4eee-4867-b177-3a9c060e6286,ExpenseReimbursement,2024-11-30T00:00:00,1055.44,841.47,213.97,PAID
PAY-6286,be5505c6-5248-49a8-8ffe-b145e84f9ed3,BankTransfer,2024-04-05T00:00:00,78.66,67.53,11.13,PAID
PAY-6287,be6b8f79-c6b5-4b9d-9bd1-ef239f7e6f54,BankTransfer,2024-05-19T00:00:00,173.67,164.26,9.41,PAID
PAY-6288,be73dc95-b064-4426-bc44-9593cbab985f,ExpenseReimbursement,2023-12-05T00:00:00,423.06,417.39,5.67,PAID
PAY-6289,be7be614-1330-4796-988f-732455bb19e1,CorporateCardSettlement,2024-02-12T00:00:00,46.03,42.8,3.23,PAID
PAY-6290,be860604-d2a7-4ecd-85dc-b6e9f0f755fd,CorporateCardSettlement,2023-11-05T00:00:00,728.72,711.95,16.77,PAID
PAY-6291,be88bd16-8704-4590-999a-291eefe7b994,ExpenseReimbursement,2024-08-24T00:00:00,513.91,386.44,127.47,PAID
PAY-6292,be8a17e8-375f-4b3d-ab7e-839112ac110c,BankTransfer,2024-02-06T00:00:00,111.59,87.82,23.77,PAID
PAY-6293,be8af5f5-dd59-4b19-97e1-db2a2fa87a43,ExpenseReimbursement,2023-10-17T00:00:00,890.14,804.15,85.99,PAID
PAY-6294,be97173f-5058-471c-a5d3-800eebada460,BankTransfer,2024-10-17T00:00:00,1105.15,1011.58,93.57,PAID
PAY-6295,be984d47-2398-474a-8121-4941810b9419,BankTransfer,2024-07-19T00:00:00,1274.25,975.97,298.28,PAID
PAY-6296,bea1d4b8-d23c-4e3a-bc88-46a577ae5bc7,BankTransfer,2024-02-07T00:00:00,777.72,775.19,2.53,PAID
PAY-6297,beae877f-4174-465a-989c-9b57db35f950,ExpenseReimbursement,2025-02-22T00:00:00,1335.2,1017.81,317.39,PAID
PAY-6298,beb3dd82-2737-4693-90b6-e5be46ae7afc,CorporateCardSettlement,2024-03-09T00:00:00,36.38,28.75,7.63,PAID
PAY-6299,beb7aeeb-046c-4ffe-99e8-0f2920f03d2c,ExpenseReimbursement,2023-12-05T00:00:00,779.24,719.5,59.74,PAID
PAY-6300,beb8f414-8f6d-4590-9994-081fd00638de,CorporateCardSettlement,2023-12-10T00:00:00,748.35,593.35,155.0,PAID
PAY-6301,bebc1350-48dc-4770-bfb0-71cae6868f80,BankTransfer,2024-01-14T00:00:00,163.07,127.08,35.99,PAID
PAY-6302,bec3bb63-279c-4146-bc7a-63c12d93bcd1,ExpenseReimbursement,2023-11-21T00:00:00,1481.27,1171.75,309.52,PAID
PAY-6303,beccdf96-7720-488f-b3ba-24c78c00365e,CorporateCardSettlement,2025-09-17T00:00:00,819.23,704.93,114.3,PAID
PAY-6304,bed33c46-ea94-443b-b6b0-8ea0f4a1f494,CorporateCardSettlement,2024-02-06T00:00:00,33.12,26.68,6.44,PAID
PAY-6305,bed86143-4560-433e-a804-8e9ec8c25353,BankTransfer,2024-12-11T00:00:00,414.68,359.97,54.71,PAID
PAY-6306,bee5709e-c495-4216-b4af-9e74022abec8,ExpenseReimbursement,2024-07-17T00:00:00,651.66,634.77,16.89,PAID
PAY-6307,beed0df6-6c66-405c-8aec-ac6f68bf09cc,ExpenseReimbursement,2024-10-15T00:00:00,840.89,790.06,50.83,PAID
PAY-6308,beef42e0-f984-4c78-924e-e48811b5cc69,CorporateCardSettlement,2024-07-08T00:00:00,24.75,22.72,2.03,PAID
PAY-6309,beefdca8-ad98-425a-8417-2a9fb4e86d4a,BankTransfer,2024-06-19T00:00:00,1185.57,977.83,207.74,PAID
PAY-6310,bef72d32-ad78-4001-9fda-0af5c6d79964,CorporateCardSettlement,2025-04-15T00:00:00,1239.9,1095.25,144.65,PAID
PAY-6311,befbb553-9f67-4dbb-9cd3-0e1ba4e8677c,BankTransfer,2023-10-18T00:00:00,573.72,518.41,55.31,PAID
PAY-6312,bf01281d-eda5-4180-b841-33a6d5c01d43,CorporateCardSettlement,2024-02-16T00:00:00,1466.15,1426.78,39.37,PAID
PAY-6313,bf0f7d84-40cc-4bba-803d-609c1f54f6d1,ExpenseReimbursement,2024-05-27T00:00:00,470.84,383.17,87.67,PAID
PAY-6314,bf147715-c4f4-4b1e-9b49-77b38b12ab06,ExpenseReimbursement,2024-03-18T00:00:00,839.12,794.33,44.79,PAID
PAY-6315,bf204ecc-bb2f-4be7-95f3-6b6efc873071,ExpenseReimbursement,2023-10-22T00:00:00,1377.26,1100.92,276.34,PAID
PAY-6316,bf210ca7-5bc0-4730-9936-4fdb03de72bf,ExpenseReimbursement,2024-04-19T00:00:00,213.73,171.63,42.1,PAID
PAY-6317,bf2bae59-e1a8-427c-81e9-ba51abd4cde9,ExpenseReimbursement,2025-07-12T00:00:00,1174.74,891.56,283.18,PAID
PAY-6318,bf2c596f-4296-4b3f-ad41-a97bb38535ac,ExpenseReimbursement,2024-09-04T00:00:00,751.23,632.71,118.52,PAID
PAY-6319,bf2d7d22-70f1-4f09-bd62-4d0315751332,CorporateCardSettlement,2024-08-15T00:00:00,340.85,294.39,46.46,PAID
PAY-6320,bf330bae-1b53-4ef3-9107-41b65b7287ff,ExpenseReimbursement,2025-05-08T00:00:00,1435.65,1282.96,152.69,PAID
PAY-6321,bf33bc0a-c0f2-464d-8fa7-ecbc1c9221b1,ExpenseReimbursement,2025-02-20T00:00:00,1324.98,1214.07,110.91,PAID
PAY-6322,bf37961f-7e1d-4724-9f78-a281f5b9b308,BankTransfer,2025-04-02T00:00:00,984.33,767.26,217.07,PAID
PAY-6323,bf3c8641-ba46-400d-8d7f-aa585a0dcc4f,CorporateCardSettlement,2024-06-29T00:00:00,419.29,391.52,27.77,PAID
PAY-6324,bf3ef19b-6cc8-43bd-a956-f75440006c14,ExpenseReimbursement,2025-06-04T00:00:00,624.58,522.46,102.12,PAID
PAY-6325,bf43738a-e31a-44dc-ac4f-52b4649616a7,ExpenseReimbursement,2024-05-10T00:00:00,219.92,191.58,28.34,PAID
PAY-6326,bf48513a-7853-4271-b89c-dde5d6eabcd9,BankTransfer,2024-07-02T00:00:00,162.02,154.69,7.33,PAID
PAY-6327,bf4982e2-c01d-4f66-9746-fce218906d69,ExpenseReimbursement,2025-07-06T00:00:00,771.43,722.21,49.22,PAID
PAY-6328,bf5b166a-f00b-4bd8-b2a7-183347d1a9b3,ExpenseReimbursement,2024-02-03T00:00:00,900.59,842.5,58.09,PAID
PAY-6329,bf5ec5d0-f115-45ad-a4f0-58b4182cea39,BankTransfer,2023-12-12T00:00:00,67.1,52.94,14.16,PAID
PAY-6330,bf6368ff-50a3-4723-967c-454369c89149,BankTransfer,2025-08-27T00:00:00,1028.64,906.73,121.91,PAID
PAY-6331,bf64bb96-e7f5-44dc-8014-dfb8eb825675,BankTransfer,2024-03-21T00:00:00,1012.29,894.1,118.19,PAID
PAY-6332,bf74bbdf-65df-40df-980a-340d16f7cab8,CorporateCardSettlement,2024-09-07T00:00:00,793.21,601.99,191.22,PAID
PAY-6333,bf79a1c1-75d7-4b3c-b751-7422f3845625,BankTransfer,2023-12-14T00:00:00,1073.88,957.83,116.05,PAID
PAY-6334,bf85fd09-3bfd-4cfa-9fb4-05d1ab6a96a1,ExpenseReimbursement,2024-04-01T00:00:00,64.82,62.95,1.87,PAID
PAY-6335,bf8bdc0c-0531-4dcd-8587-a988a49818ef,BankTransfer,2025-02-01T00:00:00,273.05,240.57,32.48,PAID
PAY-6336,bf8d4bcc-82b1-44b7-b16a-c94d48549c6e,BankTransfer,2024-05-17T00:00:00,41.76,40.56,1.2,PAID
PAY-6337,bf8f79c4-fc56-47e8-a6ff-6ed75f5da8db,ExpenseReimbursement,2023-10-30T00:00:00,738.5,558.53,179.97,PAID
PAY-6338,bf8f93a5-b981-4ca6-9566-4d9c31aebe3a,CorporateCardSettlement,2024-03-04T00:00:00,280.28,258.2,22.08,PAID
PAY-6339,bf9235f6-0894-4286-be52-cc7633f56795,CorporateCardSettlement,2024-03-14T00:00:00,251.4,204.11,47.29,PAID
PAY-6340,bf9289ce-bc0d-4344-9f20-ccfee065984f,BankTransfer,2024-05-13T00:00:00,56.44,53.95,2.49,PAID
PAY-6341,bf973231-d7fa-4ca9-b745-6dbaf4e5763a,ExpenseReimbursement,2023-11-05T00:00:00,1362.75,1332.16,30.59,PAID
PAY-6342,bf99a9e4-8be0-4e6a-a496-caf652a071ea,CorporateCardSettlement,2024-06-14T00:00:00,7.37,5.71,1.66,PAID
PAY-6343,bfa3326e-f0b4-4aac-99fb-17a0320e44be,ExpenseReimbursement,2024-12-20T00:00:00,933.45,792.17,141.28,PAID
PAY-6344,bfc28d94-03f8-4e44-89f1-227307d957dc,ExpenseReimbursement,2025-04-01T00:00:00,1386.4,1310.33,76.07,PAID
PAY-6345,bfc77bcf-db4b-49aa-8204-4c2d046ae866,BankTransfer,2023-10-17T00:00:00,169.54,163.48,6.06,PAID
PAY-6346,bfd79028-15ac-4b19-ada7-37d94b7ea0ec,BankTransfer,2023-12-14T00:00:00,1130.21,1104.29,25.92,PAID
PAY-6347,bfdbda2a-dc05-4dcc-ad2c-285e8004cc05,CorporateCardSettlement,2023-12-22T00:00:00,960.51,729.59,230.92,PAID
PAY-6348,bfdc7afc-0ee8-45e0-8e49-95aa4c8ea892,BankTransfer,2025-01-14T00:00:00,809.99,658.09,151.9,PAID
PAY-6349,bfeab874-538d-4378-81de-e902e75d8dfd,CorporateCardSettlement,2024-03-28T00:00:00,492.59,456.58,36.01,PAID
PAY-6350,bff00bb6-0214-42b1-ad21-021f8fd18a9f,ExpenseReimbursement,2025-01-04T00:00:00,1295.43,1051.36,244.07,PAID
PAY-6351,bffb64ce-0078-45a5-b003-39f27061712b,BankTransfer,2023-10-26T00:00:00,1361.1,1253.35,107.75,PAID
PAY-6352,bffe4e24-455e-49cd-a9b5-37d162f73603,BankTransfer,2024-10-05T00:00:00,960.16,817.9,142.26,PAID
PAY-6353,c00a1f65-9a9f-48d6-90a9-4bfe7785d47a,CorporateCardSettlement,2025-01-04T00:00:00,399.98,310.41,89.57,PAID
PAY-6354,c00fc381-f693-4a6b-a0c2-fbfed49b05e9,ExpenseReimbursement,2025-09-30T00:00:00,563.56,455.98,107.58,PAID
PAY-6355,c01210d5-5cca-4506-a7de-7c4bc479e695,BankTransfer,2023-12-22T00:00:00,1173.15,1117.88,55.27,PAID
PAY-6356,c0365630-0f9d-4142-9dbe-14e68b360803,BankTransfer,2025-05-18T00:00:00,423.45,392.55,30.9,PAID
PAY-6357,c04d2b7e-d278-407c-806c-e56ef8320b64,CorporateCardSettlement,2024-05-11T00:00:00,765.52,617.35,148.17,PAID
PAY-6358,c0508945-fe8b-4c1e-9933-fbf35465ee84,ExpenseReimbursement,2024-08-13T00:00:00,912.41,853.83,58.58,PAID
PAY-6359,c050db6f-f6e9-46eb-a2cf-0a5366b723f2,CorporateCardSettlement,2024-10-25T00:00:00,911.67,708.99,202.68,PAID
PAY-6360,c05297f9-c694-4fad-b63d-24ebba501b65,CorporateCardSettlement,2025-06-24T00:00:00,52.82,40.05,12.77,PAID
PAY-6361,c054cbe6-575c-4346-8c52-384692eef2b3,BankTransfer,2024-11-09T00:00:00,606.67,545.8,60.87,PAID
PAY-6362,c056fcb3-feeb-4839-bce3-871cc5d9b44d,CorporateCardSettlement,2024-01-07T00:00:00,1013.26,888.02,125.24,PAID
PAY-6363,c061778e-dc7d-4329-8715-f167f74809de,CorporateCardSettlement,2025-05-24T00:00:00,1384.17,1275.4,108.77,PAID
PAY-6364,c06612a6-a2ad-4f38-bb48-dc1fa5645ed0,BankTransfer,2025-02-13T00:00:00,734.67,705.27,29.4,PAID
PAY-6365,c075bf94-3800-47ac-91a0-6db67418c684,ExpenseReimbursement,2025-03-20T00:00:00,1024.0,990.45,33.55,PAID
PAY-6366,c082563c-7222-4717-9126-35a796d35af0,ExpenseReimbursement,2024-09-05T00:00:00,450.81,366.06,84.75,PAID
PAY-6367,c085e3e1-197b-4388-8223-c4ed3393f1fa,BankTransfer,2025-05-15T00:00:00,30.06,26.34,3.72,PAID
PAY-6368,c087380f-4def-409e-b091-55f050ca5e24,ExpenseReimbursement,2024-01-29T00:00:00,1235.78,1140.32,95.46,PAID
PAY-6369,c0886b28-3978-46ab-8645-9a7a24641586,ExpenseReimbursement,2025-10-15T00:00:00,1204.09,1093.58,110.51,PAID
PAY-6370,c08f64fa-246e-480f-8099-caf04ac3fffc,CorporateCardSettlement,2024-04-10T00:00:00,878.13,851.35,26.78,PAID
PAY-6371,c0a56388-03ec-48ab-8b96-7c69e9df1341,CorporateCardSettlement,2025-05-14T00:00:00,500.11,443.51,56.6,PAID
PAY-6372,c0a9d268-6635-4afd-b3fb-65cd4dcf17e4,CorporateCardSettlement,2024-05-20T00:00:00,496.19,433.35,62.84,PAID
PAY-6373,c0af5a0a-1827-4746-ba2e-b614cc8a91ee,CorporateCardSettlement,2025-03-15T00:00:00,875.54,799.81,75.73,PAID
PAY-6374,c0b19790-db21-43bc-aa3f-ac406c0933b2,CorporateCardSettlement,2024-03-13T00:00:00,422.65,403.04,19.61,PAID
